PCA1,PCA2,Community,t-SNE1,t-SNE2,Simplified Community,Username,engagement_score,retweet_count,Favorite Count,Followers Count
-13714.54342723001,-0.0020436826841555844,0,-37.527664,-38.887245,0,"no dice, chicago",0.06060606060606061,0,4,65
-13711.543427228895,-0.06264968806630357,2,-34.908123,-36.87486,2,☃️,0.0,0,0,68
-13445.54342722895,-0.05965971691918699,1033,0.845025,14.753818,Other,oluwafemi afc🇳🇬🇺🇸🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇪🇦,0.0029850746268656717,0,1,334
6989.4565727711015,-0.062268624661363015,1034,74.43176,-3.938932,Other,usa/cops&vets/proisrael🇮🇱repostingnewsfromisrael,0.0,0,0,20769
-13558.543427228895,-0.06264687164676075,1035,-13.5983515,6.80166,Other,maraz,0.0,0,0,221
-13722.543427229211,-0.0454085112436383,40,-46.059948,-37.58303,Other,someone,0.017241379310344827,0,1,57
-13435.543427228895,-0.06264460746634398,41,2.6120255,8.824483,Other,john patterson,0.0,0,0,344
-13722.543427228895,-0.06264989055398312,40,-46.25241,-37.922523,Other,someone,0.0,0,0,57
-13776.543427233497,0.18734911541558996,173,-40.98888,43.319607,Other,mahi chowdhury,0.25,0,1,3
-13342.543427228895,-0.06264289552505324,7,0.7318566,-21.269503,Other,dj dylan,0.0,0,0,437
-13508.543427228895,-0.06264595124821735,78,-13.189005,36.854706,Other,(insertsickpunhere),0.0,0,0,271
-12835.543427228935,-0.060517160567421,173,28.394442,34.594532,Other,franbot,0.0021164021164021165,0,2,944
-10308.5434272289,-0.0622990273082597,0,48.212585,12.793891,0,god speed you! black clad punks,0.0002880184331797235,0,1,3471
-11876.543427228924,-0.06104027918765977,266,47.909492,-23.215126,Other,mark 🦑,0.0015756302521008404,0,3,1903
-13486.543427262017,1.7366741816182978,451,-5.281959,32.660984,Other,kirinheart cosplay 🔜 san japan,1.7993197278911566,0,529,293
-10907.543427228895,-0.06259807211598942,228,46.941544,3.7415273,Other,maccexclusivesapparel,0.0,0,0,2872
-12906.543427228895,-0.06263486964975476,1036,23.356106,40.425648,Other,@mrsbeans57@bsky.social😻🐾🍷🍺🎶📚🤷‍♀️🤬#🟦,0.0,0,0,873
-13342.543427228895,-0.06264289552505324,7,0.7318566,-21.269503,Other,dj dylan,0.0,0,0,437
-13157.543427228924,-0.061034353613845536,174,16.775389,-29.381794,Other,y,0.0016051364365971107,0,1,622
-13528.54342722904,-0.05470981147112678,0,-19.322182,24.442276,0,𝖋𝖆𝖌𝖓𝖊𝖙𝖔,0.007936507936507936,0,2,251
-12148.543427228906,-0.062008171309797515,1037,40.21881,-33.749138,Other,david atchison,0.0006127450980392157,0,1,1631
-13532.543427228895,-0.06264639303951819,452,-18.735346,22.085634,Other,tylenol,0.0,0,0,247
-13712.543427228895,-0.06264970647427444,54,-35.527313,-37.93072,Other,bucklebob🇺🇦,0.0,0,0,67
-13465.543427228895,-0.06264515970547002,2,-2.061977,23.311193,2,orionprime01,0.0,0,0,314
-13378.543427228895,-0.0626435582120045,0,4.552948,-11.547264,0,penny,0.0,0,0,401
-13475.543427228895,-0.0626453437851787,3,-3.6133618,28.252094,3,mikeyd,0.0,0,0,304
-13599.543427229504,-0.029498455102848126,0,-18.768381,-13.383238,0,jeff edwards,0.03314917127071823,2,4,180
-13770.543427228895,-0.06265077413658479,4,-47.202488,35.37204,4,darkshadows,0.0,0,0,9
-12868.543427228915,-0.06153767891879159,1038,27.073084,37.082676,Other,troy brinkley ✊🏾,0.0010964912280701754,0,1,911
-868.5434272288985,-0.062335827160632906,1039,72.757935,2.8480637,Other,todd lisenbee,7.744733581164808e-05,0,1,12911
-13777.543427228895,-0.06265090299238087,1007,-39.170612,44.930614,Other,maryann marvel,0.0,0,0,2
-13679.543427228895,-0.06264909901123579,2,-43.9747,-10.705234,2,young 🥷🏾,0.0,0,0,100
-13535.54342722972,-0.017748489079757332,2,-18.593618,19.893303,2,hostyle ☠️ 🇲🇽🇺🇲,0.044897959183673466,0,11,244
-13232.54342722893,-0.06081605313000958,1040,10.243548,-41.73779,Other,punho de ferro br 🐉,0.0018248175182481751,0,1,547
-13351.543427228895,-0.06264306119679106,1041,2.160926,-18.535686,Other,#endbadgovernanceinnigeria ♐,0.0,0,0,428
-12907.543427228895,-0.06263488805772562,115,23.094501,40.029358,Other,ereiniongchad 🍁 herald of lindon 🍁,0.0,0,0,872
58135.45657277109,-0.06127151013726714,55,73.074425,-11.926417,Other,kenny booyah! 🖖🏾,5.562044607597753e-05,0,4,71915
58135.45657277109,-0.06131322547182413,55,73.074425,-11.926417,Other,kenny booyah! 🖖🏾,1.3905111518994382e-05,0,1,71915
58135.45657277109,-0.06120198457967217,55,73.074425,-11.926417,Other,kenny booyah! 🖖🏾,0.00012514600367094945,1,8,71915
58135.45657277109,-0.06104902835296323,55,73.074425,-11.926417,Other,kenny booyah! 🖖🏾,0.00027810223037988765,2,18,71915
58135.45657277107,-0.06099340790688725,55,73.074425,-11.926417,Other,kenny booyah! 🖖🏾,0.0003337226764558652,2,22,71915
-13645.543427229031,-0.055241065732818874,117,-41.290257,8.695973,Other,gary,0.007407407407407408,0,1,134
-7713.543427228896,-0.0625392770570367,270,63.561195,18.186115,Other,dede,0.0,0,0,6066
-13163.543427228895,-0.06263960049826786,1042,16.824406,-30.005146,Other,karm,0.0,0,0,616
-12207.543427228895,-0.06262200247811796,453,38.12482,-34.34201,Other,testsbluray.com,0.0,0,0,1572
-13757.543427228895,-0.06265053483296351,454,-64.09868,9.34761,Other,larry,0.0,0,0,22
-13768.543427228895,-0.06265073732064305,57,-49.269073,32.608067,Other,lokesh,0.0,0,0,11
-13704.543427230106,0.003139914473703015,16,-33.149776,-28.793465,Other,samuel jones,0.06578947368421052,0,5,75
-13761.543427228895,-0.06265060846484698,455,-54.930183,24.075588,Other,wilbur reid,0.0,0,0,18
-13631.543427229142,-0.04922539663668782,456,-32.003464,5.4634576,Other,bobby mayberry,0.013422818791946308,0,2,148
-13754.543427229602,-0.024188941147512445,32,-65.72391,5.9454484,Other,in the multiverse of madness,0.038461538461538464,0,1,25
-13571.543427228895,-0.06264711095038204,1043,-11.500601,-0.72395676,Other,marvel blake /omoruyi,0.0,0,0,208
-13636.543427228895,-0.06264830746848847,0,-34.82079,8.341748,0,christian vandom,0.0,0,0,143
-12947.543427228917,-0.061435144184483516,0,18.50284,40.698364,0,"derek ""let's say hypothetically i was high"" beland",0.0012004801920768306,0,1,832
-13594.543427228895,-0.06264753433371201,1044,-15.755932,-12.876038,Other,clifford dunagan,0.0,0,0,185
-13572.54342722925,-0.04341636012758368,175,-11.040026,-1.3209709,Other,lazy mexican american,0.019230769230769232,0,4,207
-13716.543427228895,-0.06264978010615792,0,-40.517124,-39.47246,0,carter 🐞,0.0,0,0,63
-13284.54342722897,-0.05860956979822677,92,-0.4608867,-34.567066,Other,tabletop trippz,0.004032258064516129,0,2,495
-13777.543427228895,-0.06265090299238087,0,-39.170612,44.930614,0,leostyles,0.0,0,0,2
-13773.543427228895,-0.0626508293604974,0,-44.66658,39.04894,0,leslie tyson,0.0,0,0,6
-13435.543427228948,-0.0597460567417063,1045,2.6120307,8.824485,Other,'our boy' harley 'the guest' mumford,0.002898550724637681,0,1,344
-13689.543427229097,-0.05166027210193349,116,-39.567215,-17.11543,Other,ミッシェル・アンリ(mh),0.01098901098901099,0,1,90
-12754.543427228895,-0.0626320716381828,2,29.85774,19.248016,2,she_dreadzme,0.0,0,0,1025
-13679.543427228895,-0.06264909901123579,2,-43.9747,-10.705234,2,atumbem kosmos,0.0,0,0,100
-13679.543427228895,-0.06264909901123579,2,-43.9747,-10.705234,2,atumbem kosmos,0.0,0,0,100
-13357.543427228939,-0.06027910545076284,1046,2.9041758,-16.66726,Other,esha 🐉,0.002364066193853428,0,1,422
-13406.54342722919,-0.0466012928865257,0,5.1423497,-3.4502912,0,@kingtchalla66,0.016042780748663103,0,6,373
-7857.543427228899,-0.062373094443369484,1047,62.951668,18.655613,Other,andrew,0.00016883336147222692,0,1,5922
-13644.543427265306,1.9152927217383324,1048,-40.6791,9.302881,Other,tei15,1.9779411764705883,3,266,135
-13732.543427229279,-0.04181674130035848,14,-54.715748,-30.113827,Other,nick,0.020833333333333332,0,1,47
-13743.543427228895,-0.06265027712137135,0,-67.02625,-6.0795135,0,pintu singh,0.0,0,0,36
19127.456572771098,-0.06198441321564572,0,74.17279,-7.8317823,0,india ahead news,6.077549532028686e-05,0,2,32907
-13778.543427247303,0.9373490785996481,176,-37.860992,48.188457,Other,frankieldn,1.0,0,2,1
-11549.543427228895,-0.06260989003328674,177,48.07819,-12.438276,Other,ivan,0.0,0,0,2230
-13615.543427229006,-0.05658731484049418,0,-26.565691,-5.7759657,0,marvel fans pakistan,0.006060606060606061,0,1,164
-1229.543427228904,-0.06210122006872516,69,72.73864,3.3955524,Other,josh-parker,0.0003186997052027727,0,4,12550
1824384.4565727706,-0.027622664886181918,177,75.95319,-17.898039,Other,pop crave,0.0011914055593485896,339,1851,1838164
-13690.543427229099,-0.05153819038780424,1049,-38.99368,-17.604616,Other,studios stay independent.,0.011111111111111112,0,1,89
-13690.543427229508,-0.029315968165582018,1049,-39.272346,-17.806648,Other,studios stay independent.,0.03333333333333333,0,3,89
-13411.543427228895,-0.06264416567504315,1050,5.348382,-1.6905025,Other,𝘭𝘺𝘴𝘪 ♡,0.0,0,0,368
-13751.543427228895,-0.06265042438513829,1051,-66.78552,2.4425335,Other,jesse liams ✍🏼🎥,0.0,0,0,28
-12723.543427228982,-0.057901132022306324,1,29.038513,15.408982,1,andaluz the artist,0.004730368968779565,1,4,1056
-13018.543427228895,-0.06263693134249199,162,12.329573,34.297493,Other,kung fu cthulhu 💛❤️💙,0.0,0,0,761
-13672.543427228895,-0.06264897015543971,0,-46.108013,-6.5879707,0,vijay,0.0,0,0,107
-2392.543427228904,-0.06209008131745815,267,72.2304,5.3471966,Other,the cannon film guide,0.00035124692658939234,1,3,11387
-13539.543427228895,-0.06264652189531426,17,-17.946817,16.178715,Other,marvel jones,0.0,0,0,240
-13730.543427229262,-0.04265003781775007,1052,-52.45017,-31.88875,Other,mahu💙,0.02,0,1,49
-12768.543427228895,-0.06263232934977496,1053,30.295721,22.27533,Other,goldie 🏳️‍⚧️,0.0,0,0,1011
-13539.543427228895,-0.06264652189531426,17,-17.946817,16.178715,Other,marvel jones,0.0,0,0,240
-13000.543427228966,-0.05879044615286251,16,12.971779,36.520966,Other,angelo barovier,0.0038461538461538464,0,3,779
-13539.543427228895,-0.06264652189531426,17,-17.187075,16.545057,Other,marvel jones,0.0,0,0,240
-13597.543427228895,-0.06264758955762462,1054,-17.571224,-13.514006,Other,v,0.0,0,0,182
-13481.543427229326,-0.03923408299554572,0,-4.530356,30.625078,0,dancingdog,0.023411371237458192,2,5,298
-13776.543427228895,-0.06265088458441,268,-40.65653,43.011402,Other,captain marvel gaming studio,0.0,0,0,3
-11857.543427228895,-0.06261555968831412,17,48.115875,-22.48719,Other,drü 🜃,0.0,0,0,1922
-12946.543427228895,-0.06263560596858948,1055,18.63221,41.13727,Other,mallen 181,0.0,0,0,833
-12026.543427228906,-0.062048545207796756,1056,45.319565,-29.844898,Other,robin valentine,0.0005701254275940707,0,1,1753
-12411.543427228895,-0.06262575770417504,163,29.722578,-28.3486,Other,z-herb,0.0,0,0,1368
-13607.543427229002,-0.05686742681652404,457,-23.03595,-11.021102,Other,chris diaz,0.005780346820809248,0,1,172
-13400.543427228895,-0.0626439631873636,88,5.306743,-5.5773406,Other,matt g,0.0,0,0,379
-13407.54342722924,-0.043877336010988095,0,5.0622835,-2.9384904,0,yiannis tsiminas,0.01876675603217158,0,7,372
-13776.54342726111,1.6873491154155895,268,-40.45059,46.753647,Other,captain marvel gaming studio,1.75,0,7,3
-13428.543427228948,-0.05980356951963881,0,3.6671696,5.339611,0,chelly 💜🇵🇸🇭🇹🇸🇩🇨🇩,0.002840909090909091,0,1,351
-10475.543427228902,-0.062287548011757454,1057,47.62135,10.789381,Other,jamief,0.000302571860816944,0,1,3304
-6435.543427228901,-0.06224345759266346,269,67.10552,14.720759,Other,fridah endala,0.0002722940776038121,0,2,7344
-13707.543427228895,-0.0626496144344201,23,-33.070534,-32.12136,Other,aaron gatica,0.0,0,0,72
-12789.543427228895,-0.06263271591716318,1,30.313032,28.632072,1,jack bauer,0.0,0,0,990
-7855.543427228902,-0.06220433824628394,1058,62.86837,18.525408,Other,‎‏ً,0.00033755274261603374,0,2,5924
-12966.543427229573,-0.02578093727296999,458,16.076328,40.05226,Other,josh ells,0.036855036855036855,0,30,813
-13006.543427229013,-0.05617676212642813,0,12.633235,35.783726,0,jalyn sanderson,0.006459948320413436,0,5,773
-9099.543427228899,-0.06235116093832791,2,56.510784,20.54537,2,emmanuel (e-man) noisette,0.00021362956633198035,0,1,4680
-13588.543427230237,0.010269242780779855,1059,-12.898976,-10.794928,Other,mikazuki 🇵🇸 🍉,0.07291666666666667,0,14,191
-12774.543427228931,-0.060644368227023626,2,30.529469,23.93418,2,t'challa: the black panther facts,0.0019880715705765406,0,2,1005
-13576.543427228895,-0.06264720299023638,1060,-11.023304,-4.1018934,Other,nadine de giordany,0.0,0,0,203
-12299.543427228908,-0.06194847656511776,14,34.070717,-33.590916,Other,.,0.0006752194463200541,0,1,1480
-9200.543427228908,-0.06191162787565643,0,55.82832,20.811886,0,jason (u mad),0.0006550218340611354,1,2,4579
-13745.543427228895,-0.06265031393731309,1061,-67.297035,-4.4882083,Other,moose boy,0.0,0,0,34
-13588.543427228895,-0.0626474238858868,1062,-12.899033,-10.7947235,Other,winsome 🌻,0.0,0,0,191
-12077.543427228906,-0.0620324103814236,1063,43.528923,-31.379953,Other,mark c. walton (non-paying) 🇺🇲 🇱🇧 🇺🇦,0.0005871990604815032,0,1,1702
-12216.543427228895,-0.06262216814985576,1064,37.72287,-34.36632,Other,prosecco shorty.,0.0,0,0,1563
-13646.54342722917,-0.047723118413868795,1065,-41.989334,8.357332,Other,moth they/them,0.014925373134328358,0,2,133
-13691.543427228895,-0.06264931990688621,17,-38.653553,-18.223522,Other,tσɳყsι,0.0,0,0,88
-13557.543427228895,-0.06264685323878989,2,-13.969384,7.161899,2,oliver,0.0,0,0,222
-13642.543427228895,-0.06264841791631368,3,-39.15682,9.279228,3,name cannot be blank,0.0,0,0,137
-13499.543427228895,-0.06264578557647954,1066,-9.721041,36.29362,Other,claire olivia,0.0,0,0,280
-13647.543427236784,0.36592291861526044,3,-42.707024,7.9364705,3,jeremy,0.42857142857142855,1,56,132
-9633.543427228931,-0.06064551498372222,0,51.918766,19.157225,0,comic watch,0.0019291053773812395,1,7,4146
-11628.543427228913,-0.06168197623324555,1067,48.299984,-14.875078,Other,nethilez,0.0009293680297397769,0,2,2151
-13698.543427228895,-0.06264944876268229,0,-35.71595,-22.89802,0,chris,0.0,0,0,81
-12912.543427228959,-0.059178758899423284,172,22.72931,40.23103,Other,dob the guy,0.0034562211981566822,0,3,867
-13013.543427228968,-0.0587254964082439,0,12.202386,34.9971,0,azzie | 🩷💜💙,0.003911342894393742,0,3,766
-13168.543427228895,-0.0626396925381222,459,16.467995,-30.620644,Other,kaiju,0.0,0,0,611
-12406.543427229417,-0.03424138618833818,3,29.587158,-28.912136,3,quicksilver 🦉,0.028384279475982533,2,37,1373
-13674.543427229763,-0.015479195650626748,23,-45.715263,-7.9241595,Other,2/3 done nursing student,0.04716981132075472,0,5,105
-13521.543427228895,-0.06264619055183863,0,-19.026844,26.77847,0,saiyan suave 🉐,0.0,0,0,258
-10774.543427228902,-0.06226295585852531,1068,46.971306,6.2722774,Other,reika kazama 🏳️‍🌈🇯🇵🦋🐝👹 マーベル vs カプコンが帰ってきた！,0.00033266799733865603,0,1,3005
-13551.543427228895,-0.06264674279096467,19,-14.956798,9.910784,Other,lucas🔰,0.0,0,0,228
-13765.54342723503,0.27068265123660284,149,-51.384068,28.962784,Other,hohenheimerdinger,0.3333333333333333,2,3,14
-10051.543427228895,-0.06258231489292633,460,49.264923,15.519358,Other,johnsnow117,0.0,0,0,3728
53460.45657277109,-0.06123472530197816,1069,73.21853,-11.66446,Other,the dread duck pirate mark brooks,0.00017846254517333174,1,11,67240
-12798.543427229064,-0.053467912138799166,117,30.110104,29.741508,Other,margari r,0.009164969450101833,0,9,981
-7713.543427228896,-0.0625392770570367,270,63.561195,18.186115,Other,dede,0.0,0,0,6066
-10149.543427228895,-0.06258411887407139,1070,48.770943,14.533277,Other,maria 🪐 saw niall!,0.0,0,0,3630
-12289.543427228908,-0.061952821120193256,461,34.607513,-33.82546,Other,coach kybet,0.0006706908115358819,0,1,1490
-13714.543427229173,-0.04749822813870103,1071,-37.527805,-38.88679,Other,midnight maclunkey,0.015151515151515152,0,1,65
-13260.543427228966,-0.058795232225288215,1072,2.1517155,-39.111397,Other,starkiller,0.0038461538461538464,0,2,519
-13480.543427228957,-0.059312102491699714,462,-4.350309,30.173145,Other,☀️☄️✨️ ocean's marvel ✨️☄️☀️,0.0033333333333333335,0,1,299
-10678.543427228895,-0.06259385669066063,463,46.796867,7.663709,Other,$𝖆𝖌𝖊 𝖔𝖋 𝕮𝖍𝖊𝖊𝖐$ 𝖕𝖆𝖙𝖍 ⛩️,0.0,0,0,3101
-13499.543427228895,-0.06264578557647954,1073,-9.721041,36.29362,Other,j. edward lenger 🌹,0.0,0,0,280
-12635.543427228944,-0.060009793753404955,1074,27.487823,8.082539,Other,vince underwood,0.0026200873362445414,0,3,1144
-13223.543427228895,-0.06264070497651994,0,12.208029,-41.083344,0,kristie⎊lauren,0.0,0,0,556
-13777.543427228895,-0.06265090299238087,0,-39.170612,44.930614,0,jimmy the producer movie films celebrity,0.0,0,0,2
9742.456572771098,-0.06217543593315638,1075,74.21536,-5.202797,Other,seán ferrick🖖,4.2511584406750836e-05,0,1,23522
-13651.543427228895,-0.06264858358805149,0,-45.092342,5.986027,0,basil1986,0.0,0,0,128
-13097.543427228895,-0.06263838557219056,113,12.531521,24.226295,Other,tommy kyle mcclane plisskin,0.0,0,0,682
-12646.54342722896,-0.059102746716658855,4,27.626455,8.846603,4,jasmine,0.003527336860670194,2,2,1133
-9328.5434272289,-0.06234438778084224,1076,54.814957,20.371279,Other,w a k i l 🇳🇬,0.00022461814914645105,0,1,4451
169.4565727711015,-0.06239416702268347,2,73.10582,1.7011513,2,setta xy / top g bugatti,0.0,0,0,13949
-13097.543427228922,-0.06117425672885235,113,12.531524,24.226294,Other,tommy kyle mcclane plisskin,0.0014641288433382138,0,1,682
-13709.543427228895,-0.06264965125036184,1077,-33.67875,-35.07699,Other,animejeice.bsky.social,0.0,0,0,70
-13650.543427229602,-0.024187026718542164,0,-44.34596,6.3377943,0,sylas,0.038461538461538464,1,4,129
-13412.543427229295,-0.04090505364823141,4,4.975263,-1.2535841,4,ace j,0.021739130434782608,0,8,367
-13732.54342723158,0.08318325869964151,4,-54.743942,-30.135435,4,jeremiah,0.14583333333333334,0,7,47
-13661.543427229204,-0.04584204497868455,0,-47.100525,-0.27956447,0,datlossit,0.01680672268907563,1,1,118
-13446.543427228895,-0.06264480995402352,464,0.72442555,15.0772295,Other,keenan ®,0.0,0,0,333
-11903.543427228895,-0.06261640645497404,1078,47.73579,-24.301168,Other,lauren ♉︎,0.0,0,0,1876
-11958.543427228957,-0.05932433437086905,271,46.715187,-26.640593,Other,kira 🍉,0.003293084522502744,0,6,1821
-13743.543427229393,-0.03562325009434433,23,-67.02603,-6.080647,Other,abhi,0.02702702702702703,0,1,36
-13291.543427228933,-0.060596966943487846,0,-0.63686717,-33.170788,0,⛄️,0.002044989775051125,1,0,488
-4504.543427228897,-0.06248020587852097,1079,70.13575,9.525053,Other,thembi,0.0,0,0,9275
-12412.54342722891,-0.06189478196009913,2,29.260418,-28.488722,2,legendarymcu⚡🔥🌟,0.0007309941520467836,0,1,1367
-12774.543427228895,-0.06263243979760016,2,30.943495,24.616837,2,t'challa: the black panther facts,0.0,0,0,1005
-13333.543427228895,-0.06264272985331543,2,0.10802559,-24.036356,2,"👋🏼 hi, i’m sean.",0.0,0,0,446
-13646.54342722917,-0.047723118413868795,1080,-41.989334,8.357332,Other,shanola22,0.014925373134328358,0,2,133
-13691.543427229308,-0.040177409794526664,23,-38.891144,-18.400461,Other,lucas gnagy,0.02247191011235955,0,2,88
-13407.543427228895,-0.06264409204315967,1081,5.46952,-2.9136596,Other,jessie thick,0.0,0,0,372
-13701.543427228895,-0.0626495039865949,2,-34.365585,-25.428984,2,dré “the shadow slayer”,0.0,0,0,78
-13740.543427229355,-0.03765022189745876,23,-58.974068,-22.790495,Other,ʚїɞ,0.025,0,1,39
-13611.543427228895,-0.06264784726921677,164,-24.88987,-8.830383,Other,jesse lane,0.0,0,0,168
-11313.543427228895,-0.06260554575216187,42,47.441483,-5.8741264,Other,p.tylerrrr0711🇺🇸 do-chattel-as,0.0,0,0,2466
-12774.543427228931,-0.060644368227023626,2,30.117682,24.665997,2,t'challa: the black panther facts,0.0019880715705765406,0,2,1005
-13760.543427234417,0.2373494099431238,0,-55.707962,23.128828,0,caleb davis,0.3,0,6,19
-13502.543427229226,-0.044660229289600784,1082,-10.896498,36.684525,Other,robert roth,0.017985611510791366,1,4,277
-10698.543427228895,-0.06259422485007798,1083,46.831776,7.2974186,Other,jzα,0.0,0,0,3081
-13545.543427229364,-0.03711471744952245,118,-16.123232,12.647236,Other,marvel chels ❤️📚🦸🏻‍♀️,0.02553191489361702,0,6,234
-13610.543427228895,-0.0626478288612459,4,-24.31469,-9.384981,4,étoile ✞,0.0,0,0,169
-13610.543427228895,-0.0626478288612459,4,-24.31469,-9.384981,4,étoile ✞,0.0,0,0,169
-13086.543427228922,-0.06119726089430928,272,12.524323,25.677681,Other,shisui / 止水,0.001440922190201729,0,1,693
-13342.543427228895,-0.06264289552505324,0,0.7318566,-21.269503,0,シルバ・ジン,0.0,0,0,437
-13328.543427228895,-0.06264263781346109,465,-0.3344591,-25.462772,Other,tchalla✊🏿,0.0,0,0,451
-13472.543428443283,65.90813393221794,466,-1.9732704,27.361837,Other,scheiman marcus,65.97077922077922,1067,19252,307
-13728.543427228895,-0.06265000100180833,2,-51.13354,-33.751583,2,colstock media & entertainment,0.0,0,0,51
-12904.543427228937,-0.06035172781098197,0,23.530605,40.356,0,robin hood: bold outlaw,0.00228310502283105,0,2,875
-8498.543427229324,-0.03926709346335408,467,60.195766,20.029629,Other,val,0.023286633850814087,0,123,5281
-13430.543427228895,-0.06264451542648963,5,3.637853,6.263482,5,ten_hagout,0.0,0,0,349
-12717.543427228895,-0.06263139054326068,1084,28.88634,14.839964,Other,celebrity detective,0.0,0,0,1062
-13592.543427228895,-0.06264749751777027,0,-14.630525,-12.5443,0,socalsteelers,0.0,0,0,187
-13639.543427228895,-0.06264836269240107,1085,-36.95896,9.214974,Other,comicavalcade go,0.0,0,0,140
303.45657277109603,-0.062107690130219065,1086,73.15381,1.5034484,Other,it's a 'u' thing,0.00028401022436807724,0,4,14083
-13777.543427228895,-0.06265090299238087,2,-38.47714,44.855164,2,mister hanky,0.0,0,0,2
-13636.543427228895,-0.06264830746848847,48,-34.82079,8.341748,Other,captain marvel,0.0,0,0,143
-11992.543427228917,-0.06149947653171912,1087,45.915806,-28.34446,Other,caesar silverberg,0.0011185682326621924,0,2,1787
-12422.543427228895,-0.0626259601918546,1,29.01971,-27.6904,1,this is why i rock!,0.0,0,0,1357
-13555.543427228895,-0.06264681642284815,178,-14.376602,8.082129,Other,alfredo “mantis” portillo jr.,0.0,0,0,224
-12774.543427228931,-0.060644368227023626,2,30.529469,23.93418,2,t'challa: the black panther facts,0.0019880715705765406,0,2,1005
-3973.5434272288985,-0.06236846326393637,474,70.819176,8.68072,Other,poc culture,0.00010196798205363516,0,1,9806
-13703.543427229852,-0.010701488854484693,1,-33.251183,-27.576756,1,rani,0.05194805194805195,1,3,76
-12902.543427228937,-0.06035689168985306,1088,23.489002,39.77768,Other,sharon,0.002277904328018223,1,1,877
-8095.543427228899,-0.06237040740674561,3,62.19469,19.39463,3,tearra,0.00017590149516270889,0,1,5684
-12743.543427228895,-0.06263186915050326,1089,29.567652,17.773445,Other,aaron huff,0.0,0,0,1036
-13407.543427228895,-0.06264409204315967,14,5.46952,-2.9136596,Other,tiberius,0.0,0,0,372
-12974.543427228919,-0.0613954266026919,27,15.16507,39.406944,Other,gangstersanta chucknorris,0.0012406947890818859,0,1,805
-13559.543427228979,-0.05812200317690357,468,-13.457994,6.2970147,Other,salvatore giuseppe ocello,0.004524886877828055,0,1,220
-12655.543427228895,-0.06263024924906686,1090,27.62247,9.527464,Other,gledster,0.0,0,0,1124
-13571.543427229071,-0.05307773295995142,469,-11.059958,-0.6503155,Other,yaquinalady,0.009569377990430622,0,2,208
-13475.543427228955,-0.05936665526058854,1091,-3.6099126,28.253067,Other,abby,0.003278688524590164,0,1,304
2582.4565727710997,-0.06228863510123199,1092,73.73029,-1.123998,Other,joy media,6.111348774674571e-05,0,1,16362
-12309.543427228895,-0.0626238800911465,1093,33.698612,-33.287334,Other,jo ★,0.0,0,0,1470
-11687.543427228895,-0.06261243033326654,4,48.394295,-16.841215,4,jericho681 🌴☀️,0.0,0,0,2092
-13535.54342722897,-0.05856481561036957,1094,-18.593544,19.893234,Other,"notwassie (wassie, verse)",0.004081632653061225,0,1,244
-9679.5434272289,-0.06233162416263294,470,51.7579,18.721952,Other,🌊karma is coming 🌊 🇺🇸 🦅 #harriswalz2024,0.000243842965130456,0,1,4100
-13411.543427228895,-0.06264416567504315,1095,5.348382,-1.6905025,Other,excalibur,0.0,0,0,368
-13545.543427228973,-0.0583913131942033,118,-16.123243,12.647264,Other,marvel chels ❤️📚🦸🏻‍♀️,0.00425531914893617,0,1,234
-13481.543427229019,-0.055956491022301574,0,-4.5656953,30.61007,0,dancingdog,0.006688963210702341,0,2,298
-13591.543427228895,-0.0626474791097994,179,-14.141887,-12.140931,Other,aion leo,0.0,0,0,188
-13754.543427228895,-0.0626504796090509,32,-65.52888,5.8618636,Other,in the multiverse of madness,0.0,0,0,25
-13550.543427229135,-0.04960324612212425,1096,-15.166315,10.376039,Other,weegie 🍉(he/him),0.013043478260869565,0,3,229
-5906.543427228897,-0.06250601385367804,1097,67.80684,13.521116,Other,o m n i f i n e,0.0,0,0,7873
-13520.543427228895,-0.06264617214386776,273,-18.962902,27.022816,Other,eric rodriguez,0.0,0,0,259
-13520.543427228895,-0.06264617214386776,273,-18.962902,27.022816,Other,eric rodriguez,0.0,0,0,259
-12844.543427228895,-0.06263372835556093,4,28.140154,35.410454,4,ron hilton,0.0,0,0,935
451215.45657277084,-0.04404822824958828,1098,73.38685,-16.902838,Other,「 claire ⁷ 」,0.010043097144921676,784,3886,464995
-13616.54342723013,0.0044252314226362055,10,-26.999535,-5.0951867,Other,gemel walters,0.06707317073170732,0,11,163
-12821.543427228915,-0.06159055210466058,1099,29.142723,33.51753,Other,curtisandersen,0.0010427528675703858,0,1,958
-13582.543427228895,-0.0626473134380616,3,-11.611663,-7.59699,3,liverpool fan 👑,0.0,0,0,197
-13665.543427228895,-0.06264884129964364,1100,-47.018684,-2.5089905,Other,𝚃𝚒𝚏𝚏,0.0,0,0,114
-12377.543427228895,-0.06262513183316552,0,30.884844,-30.604548,0,darcy jae 🐝🪷,0.0,0,0,1402
-12602.543427229051,-0.054140309280261104,1101,26.702864,5.548343,Other,snarkymi #democracy 🇺🇸 #courtreform #readbooks,0.008488964346349746,0,10,1177
-13539.543427228895,-0.06264652189531426,17,-17.138002,16.288645,Other,marvel jones,0.0,0,0,240
1711.4565727710906,-0.06178483692773189,1102,73.61431,-0.4864053,Other,jamal yaseem igle,0.0005809450038729666,0,9,15491
